skillName,maxTime,angleParam1,angleParam2,"poseParam X","poseParam Y","poseParam R","vector3Param X","vector3Param Y","vector3Param Z",boolParam,floatParam,intParam,stringParam
WalkToPoint,24,0,0,2906.6,-258.032,-1.09486,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2906.6,-258.032,-1.09486,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2909.33,-212.528,-1.06358,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2909.33,-212.528,-1.06358,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2907.89,-208.49,-1.06095,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2907.89,-208.49,-1.06095,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2902.65,-193.763,-1.05096,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2902.65,-193.763,-1.05096,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2895.03,-168.689,-1.03366,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2895.03,-168.689,-1.03366,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2886.06,-140.525,-1.01407,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2886.06,-140.525,-1.01407,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2879.12,-125.252,-1.00311,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2879.12,-125.252,-1.00311,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2869.83,-226.121,-1.07321,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2869.83,-226.121,-1.07321,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2865.84,-265.205,-1.10051,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2865.84,-265.205,-1.10051,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2863.67,-268.33,-1.1026,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2863.67,-268.33,-1.1026,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2858.26,-262.96,-1.09893,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2858.26,-262.96,-1.09893,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2850.41,-254.12,-1.09308,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2850.41,-254.12,-1.09308,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2841.32,-244.909,-1.08713,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2841.32,-244.909,-1.08713,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2834.86,-232.76,-1.079,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2834.86,-232.76,-1.079,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2838.47,-144.187,-1.01647,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2838.47,-144.187,-1.01647,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2839.92,-62.0186,-0.958598,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2839.92,-62.0186,-0.958598,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2838.12,-61.893,-0.958703,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2838.12,-61.893,-0.958703,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2832,-63.6338,-0.96004,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2832,-63.6338,-0.96004,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2823.1,-64.9719,-0.960938,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2823.1,-64.9719,-0.960938,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2813,-65.5423,-0.961169,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2813,-65.5423,-0.961169,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2807.56,-67.9779,-0.962661,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2807.56,-67.9779,-0.962661,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2800.61,-137.919,-1.01228,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2800.61,-137.919,-1.01228,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2794.74,-212.661,-1.0658,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2794.74,-212.661,-1.0658,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2792.78,-214.61,-1.06711,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2792.78,-214.61,-1.06711,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2786.86,-213.898,-1.0667,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2786.86,-213.898,-1.0667,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2778.02,-214.282,-1.06734,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2778.02,-214.282,-1.06734,nan,nan,nan,0,1,0,
